category_slug,category_name,category_url,product_url,title,vendor,price_current_text,price_current_value,price_compare_text,price_compare_value,currency,sale_badge,sold_out,weight_carat,clarity,size_mm,colour,shape_cut,origin,heated,certificate,sku,desc_h2,desc_h4,raw_description_text,product_id,variant_id,og_image,image_urls_concat,scraped_at
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/sapphire,Sapphire,J N Gems,"Rs 57,018,000.00",57018000.0,,,LKR,True,False,,,1 mm,,,Sri lanka,,,,Sapphires Moth er Rock Over 300KG,,"Weight (carat): Clarity: Size: 1 mm Colour: Shape and Cut: Origin: Sri lanka Heated: Certificate: SKU: Sapphires Moth er Rock Over 300KG This exceptional specimen, weighing over 300 kg, is a rare and magnificent natural corundum crystal from the famed Rathanapura Gem Mine in Sri Lanka. Known for producing some of the world's finest sapphires, this mother rock showcases the stunning beauty and geological significance of Ceylon sapphires. Geological Significance Origin :Rathanapura, also known as the ""City of Gems,"" is renowned for its rich gem deposits. It is located in the Sabaragamuwa Province of Sri Lanka, a region celebrated for its high-quality sapphire production. Composition : The primary mineral in this specimen is corundum, an aluminum oxide (Al₂O₃) that ranks 9 on the Mohs scale of hardness, making it one of the hardest minerals on Earth. Sapphires are a variety of corundum, typically exhibiting a blue hue due to the presence of trace elements like iron and titanium. Physical Characteristics: Weight :Over 300 kg Size The dimensions of this massive corundum crystal highlight the incredible size and quality of the material sourced from this region. Color: While the exterior may appear rugged and unassuming, the interior of such mother rocks can contain medium blue sapphires, varying from light blue to deep royal blue. Extraction and Significance: Mining Process : Extracting such a large specimen requires careful and skilled mining techniques to preserve the integrity of the crystal. This process highlights the expertise of miners in Rathanapura. Economic Value: Ceylon sapphires are highly prized in the global gemstone market. Their exceptional clarity, color, and size make them desirable for both collectors and jewelers. Cultural Importance : Sapphires from Sri Lanka hold a historical significance, being treasured by royalty and gem enthusiasts for centuries. They symbolize wisdom, virtue, and good fortune. Conclusion : This 300 kg mother rock is not only a testament to the natural beauty and geological richness of the Rathanapura region but also an emblem of the enduring legacy of Ceylon sapphires in the gemstone world. It represents the pinnacle of natural sapphire formation and the meticulous effort required to unearth such treasures.",7426756477137,42127260549329,http://jngems.com/cdn/shop/files/sapphire-580656.jpg?v=1746414853,,2025-09-02T05:33:16.277875+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/natural-medium-blue-sapphire-2-96-carat,Natural Blue Sapphire 2.96 carat,J N Gems,"Rs 545,600.00",545600.0,,,LKR,True,False,2.96,Eye clean,8.7x7.3x5.5 mm,Medium Blue,Oval mix brilliant,,,,,Blue Sapphire,,"Weight (carat): 2.96 Clarity: Eye clean Size: 8.7x7.3x5.5 mm Colour: Medium Blue Shape and Cut: Oval mix brilliant Origin: Heated: Certificate: SKU: Blue Sapphire Blue Sapphire. Weighing 2.96 carats, this stunning gem showcases an elegant oval step cut, measuring 8.7x7.3x5.5mm. Eye-clean clarity and exquisite cutting quality, it exudes brilliance that captivates the senses. Perfect for a pendant, Elevate your style with the timeless charm of this Blue Sapphire, a treasure to be cherished for a lifetime. Mined from the depths of the earth, this exquisite sapphire radiates elegance and sophistication, capturing the essence of timeless beauty. Each facet of this gemstone has been meticulously cut to perfection, enhancing its brilliance and fire to mesmerizing levels. With superb clarity that allows light to dance effortlessly within the stone, this blue sapphire possesses a luminous depth that is truly breathtaking. Whether set in a stunning ring, pendant, or earrings, this superlative gemstone is sure to become the centerpiece of any jewelry collection, evoking a sense of luxury and refinement with every glance. Elevate your style and embrace the allure of natural blue sapphire with this exceptional specimen of superb quality and craftsmanship.",7408868425937,42078811554001,http://jngems.com/cdn/shop/files/natural-blue-sapphire-296-carat-515915.jpg?v=1746414847,,2025-09-02T05:33:17.970800+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/natural-royal-blue-sapphire-1-44-carat,Natural Royal Blue Sapphire 1.44 carat,J N Gems,"Rs 274,400.00",274400.0,,,LKR,True,False,1.44,Loupe clean,7.0x6.5x3.8 mm,Royal Blue,Oval mix brilliant,,,,,The Royal Blue Sapphire.,,"Weight (carat): 1.44 Clarity: Loupe clean Size: 7.0x6.5x3.8 mm Colour: Royal Blue Shape and Cut: Oval mix brilliant Origin: Heated: Certificate: SKU: The Royal Blue Sapphire. The Royal Blue Sapphire weighing 1.44 carats, this exquisite jewel features an alluring oval step cut, measuring 7.0x6.5x3.8mm. Its top-tier clarity and impeccable cutting quality ensure a brilliance that captivates the eye.Renowned for producing some of the world's most coveted blue sapphires, this Royal Blue Sapphire is a testament to the timeless allure of nature's finest creations.",7408865181905,42078803755217,http://jngems.com/cdn/shop/files/natural-royal-blue-sapphire-144-carat-351088.jpg?v=1746414824,,2025-09-02T05:33:23.863474+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/natural-ice-blue-sapphire-1-66-carat,Natural Ice Blue Sapphire 1.66 carat,J N Gems,"Rs 152,600.00",152600.0,,,LKR,True,False,1.66,Loupe clean,7.5x6.5x4.0 mm,Ice Blue,Oval mix brilliant,,,,,Natural Blue Sapphire.,,"Weight (carat): 1.66 Clarity: Loupe clean Size: 7.5x6.5x4.0 mm Colour: Ice Blue Shape and Cut: Oval mix brilliant Origin: Heated: Certificate: SKU: Natural Blue Sapphire. Introducing a natural wonder , the Natural Blue Sapphire. Weighing 1.66 carats, this gem boasts a mesmerizing ice blue color, exuding a serene and enchanting allure. With a medium color intensity, it strikes the perfect balance, captivating the eye without overwhelming. Its oval step cut, measuring 7.5x6.5x4.0mm, showcases the gem's inherent elegance and sophistication. Whether gracing a piece of jewelry or admired in its natural splendor, this Natural Blue Sapphire is a captivating testament to the beauty of nature's treasures.",7408858235089,42078791499985,http://jngems.com/cdn/shop/files/natural-ice-blue-sapphire-166-carat-819652.jpg?v=1746414855,,2025-09-02T05:33:27.531709+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/natural-royal-blue-sapphire-1-84-carat,Natural Royal Blue Sapphire 1.84 carat,J N Gems,"Rs 397,000.00",397000.0,,,LKR,True,False,1.84,Loupe clean,7.5x6.2x4.3 mm,Royal Blue,Oval mix brilliant,,,,JNBS184,Royal Blue Sapphire.,,"Weight (carat): 1.84 Clarity: Loupe clean Size: 7.5x6.2x4.3 mm Colour: Royal Blue Shape and Cut: Oval mix brilliant Origin: Heated: Certificate: SKU: JNBS184 Royal Blue Sapphire. the Royal Blue Sapphire. With a weight of 1.84 carats and an elegant oval step cut measuring 7.5x6.2x4.3mm, this gem exudes sophistication and grace. Its top-tier clarity and precise cutting quality ensure a mesmerizing brilliance that captivates all who behold it. Originating from Sri Lanka, renowned for producing some of the finest blue sapphires in the world, this gem showcases a deep, lustrous hue that is truly captivating. Whether adorning a piece of jewelry or cherished as a collector's item, this Royal Blue Sapphire is a timeless treasure of unparalleled beauty.",7408845258961,42078765940945,http://jngems.com/cdn/shop/files/natural-royal-blue-sapphire-184-carat-385272.jpg?v=1746414812,,2025-09-02T05:33:30.547248+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/3-65-carat-unheated-blue-sapphire,3.65 carat Unheated Blue Sapphire,J N Gems,"Rs 678,100.00",678100.0,,,LKR,True,False,3.65,Clean,9.4x7.6x5.7 mm,Medium,Cushion Brilliant mixed,Sri Lanka,false,,JNBS365,"Emanating a serene aura, this unheated blue sapphire weighs 3.65 carats and boasts a mesmerizing ice blue hue. Its cushion shape, measuring 9.4x7.6x5.7mm, accentuates its elegance, while the step brilliant cut ensures maximum brilliance and sparkle. With a top clean clarity, every facet of this exquisite gemstone shines with clarity and brilliance. Perfect for a pendant, it exudes sophistication and charm.",,"Weight (carat): 3.65 Clarity: Clean Size: 9.4x7.6x5.7 mm Colour: Medium Shape and Cut: Cushion Brilliant mixed Origin: Sri Lanka Heated: false Certificate: SKU: JNBS365 Emanating a serene aura, this unheated blue sapphire weighs 3.65 carats and boasts a mesmerizing ice blue hue. Its cushion shape, measuring 9.4x7.6x5.7mm, accentuates its elegance, while the step brilliant cut ensures maximum brilliance and sparkle. With a top clean clarity, every facet of this exquisite gemstone shines with clarity and brilliance. Perfect for a pendant, it exudes sophistication and charm.",7397842976977,42055834763473,http://jngems.com/cdn/shop/files/preview_images/34f645f535cf407c9573a4bae64cd2a5.thumbnail.0000000000.jpg?v=1713691449,,2025-09-02T05:33:33.795407+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/blue-sapphire-5-38-carat,Blue Sapphire 5.38 carat,J N Gems,"Rs 1,128,100.00",1128100.0,,,LKR,True,False,5.38,Loupe clean,11.7x8.3x6.0mm mm,Medium Blue,Oval Brilliance,,,,JNBS538,Blue Sapphire .,,"Weight (carat): 5.38 Clarity: Loupe clean Size: 11.7x8.3x6.0mm mm Colour: Medium Blue Shape and Cut: Oval Brilliance Origin: Heated: Certificate: SKU: JNBS538 Blue Sapphire . Unheated Blue Sapphire . Sizs 11.7x8.3x6.0mm Cutting style : oval step Clarity : Loupe clean Treatment : heated Certificate : A 5.38 carat blue sapphire with medium color originating from Sri Lanka sounds like a beautiful and valuable gemstone. Sri Lanka is renowned for producing high-quality sapphires, and the medium color suggests it could have a pleasing hue with good clarity. It’s important to have such gems properly appraised and certified for authenticity and quality.",7359059198161,41953878442193,http://jngems.com/cdn/shop/files/blue-sapphire-538-carat-185390.jpg?v=1746414773,,2025-09-02T05:33:37.604161+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/1-73-natural-light-pastal-sapphire,1.73 Natural Light Pastal Sapphire,J N Gems,"Rs 148,000.00",148000.0,,,LKR,True,False,3.56,Eye Clean,6x6.5mm mm,Light Blue,Cushion Mixed,Sri Lanka,true,,JNBS0173,sapphire,,Weight (carat): 3.56 Clarity: Eye Clean Size: 6x6.5mm mm Colour: Light Blue Shape and Cut: Cushion Mixed Origin: Sri Lanka Heated: true Certificate: SKU: JNBS0173 sapphire Medium color Blue sapphire cushion stone,7344953491665,41907929612497,http://jngems.com/cdn/shop/files/173-natural-light-pastal-sapphire-830804.jpg?v=1746414830,,2025-09-02T05:33:42.235229+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/3-31-carat-natural-blue-sapphire-1,3.31 carat Natural Blue Sapphire,J N Gems,"Rs 662,700.00",662700.0,,,LKR,True,False,1.30,Loupe Clean,9.8x7.7x4.8mm mm,Deep Blue,Oval mixed Cut,Sri Lanka,true,,,Blue Sapphire,,Weight (carat): 1.30 carat Clarity: Loupe Clean Size: 9.8x7.7x4.8mm mm Colour: Deep Blue Shape and Cut: Oval mixed Cut Origin: Sri Lanka Heated: true Certificate: SKU: Blue Sapphire Natural Blue Sapphires. Cushion shape . Excellent cutting quality,7325350691025,41842257002705,http://jngems.com/cdn/shop/files/331-carat-natural-blue-sapphire-298985.jpg?v=1746414867,,2025-09-02T05:33:45.240223+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/kakanil-dark-blue-sapphire,Kakanil - Dark Blue sapphire 3.00 carat,J N Gems,"Rs 285,100.00",285100.0,,,LKR,True,False,3.00,Loupe clean,10.3x8mm mm,Dark Royal Blue,Oval step cut,,false,,JNKAK300,,,Weight (carat): 3.00 Clarity: Loupe clean Size: 10.3x8mm mm Colour: Dark Royal Blue Shape and Cut: Oval step cut Origin: Heated: false Certificate: SKU: JNKAK300 Natural Dark Blue sapphire . Kakanil Sri Lankan’s use the gemstone for their Astrology purpose . The planet of Saturn bad Reviews will turns to good in way.,7200017449169,41451413995729,http://jngems.com/cdn/shop/products/kakanil-dark-blue-sapphire-300-carat-865136.jpg?v=1746414848,"https://jngems.com/cdn/shop/products/kakanil-dark-blue-sapphire-300-carat-865136_530x@2x.jpg?v=1746414848,https://jngems.com/cdn/shop/products/kakanil-dark-blue-sapphire-300-carat-865136_110x110@2x.jpg?v=1746414848,https://jngems.com/cdn/shop/products/kakanil-dark-blue-sapphire-300-carat-770363_110x110@2x.jpg?v=1746414848,https://jngems.com/cdn/shop/products/kakanil-dark-blue-sapphire-300-carat-745481_110x110@2x.jpg?v=1746414848",2025-09-02T05:33:48.365281+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/blue-sapphire,Unheated Blue Sapphire 4.00 carat,J N Gems,"Rs 724,300.00",724300.0,,,LKR,True,False,,Eye Clean,3 mm,Medium Blue,Octagon mixed,,true,,JNBS400,Unheated Natural Blue sapphire 4.0 carat,,"Weight (carat): Clarity: Eye Clean Size: 3 mm Colour: Medium Blue Shape and Cut: Octagon mixed Origin: Heated: true Certificate: SKU: JNBS400 Unheated Natural Blue sapphire 4.0 carat Unheated natural blue sapphires in an octagon shape with excellent cutting quality and eye-clean clarity are highly desirable. A 4.0 carat stone of such quality would undoubtedly be a breathtaking centerpiece for any jewelry design, prized for its rarity and beauty. world famous sapphire for Ceylon Blue sapphires all the time",7177580937425,41396406452433,http://jngems.com/cdn/shop/products/image_8687863f-5b1e-49c8-b733-3373713bf8f9.heic?v=1724391889,"https://jngems.com/cdn/shop/products/ba191e71060e4844b913f643a765469f.thumbnail.0000000000_530x530.jpg?v=1673603582,https://jngems.com/cdn/shop/products/image_8687863f-5b1e-49c8-b733-3373713bf8f9_530x@2x.heic?v=1724391889,https://jngems.com/cdn/shop/products/image_8687863f-5b1e-49c8-b733-3373713bf8f9_110x110@2x.heic?v=1724391889,https://jngems.com/cdn/shop/products/image_8d3761ba-e518-41c1-b6bf-fa1b83a48c6a_110x110@2x.heic?v=1724391892,https://jngems.com/cdn/shop/products/image_06f0baba-b6c8-4d91-a05f-a53eba5a9faf_110x110@2x.heic?v=1724391895,https://jngems.com/cdn/shop/products/ba191e71060e4844b913f643a765469f.thumbnail.0000000000_110x110@2x.jpg?v=1673603582",2025-09-02T05:33:50.968439+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/2-57-carat-natural-teal-sapphire,Natural Royal Blue Sapphire 2.57 carat,J N Gems,"Rs 610,300.00",610300.0,,,LKR,True,False,2.57,Loupe Clean,9.0x6.8x4.5 mm mm,Royal Blue,Cushion mixed Cut,Sri Lanka,true,,JNBS257,"Blue Royal Sapphires. Natural Blue Royal Sapphires. Cushion shape . Excellent cutting quality. Originating from Sri Lanka, renowned for producing some of the world's finest blue sapphires, this gem showcases a rich, deep hue that embodies timeless elegance. this Royal Blue Sapphire is a true masterpiece of nature's finest craftsmanship.",,"Weight (carat): 2.57 carat Clarity: Loupe Clean Size: 9.0x6.8x4.5 mm mm Colour: Royal Blue Shape and Cut: Cushion mixed Cut Origin: Sri Lanka Heated: true Certificate: SKU: JNBS257 Blue Royal Sapphires. Natural Blue Royal Sapphires. Cushion shape . Excellent cutting quality. Originating from Sri Lanka, renowned for producing some of the world's finest blue sapphires, this gem showcases a rich, deep hue that embodies timeless elegance. this Royal Blue Sapphire is a true masterpiece of nature's finest craftsmanship.",7128641536209,41278226890961,http://jngems.com/cdn/shop/products/natural-royal-blue-sapphire-257-carat-216483.jpg?v=1746414847,"https://jngems.com/cdn/shop/products/543c0bc768db4617812ff719b7335c3a.thumbnail.0000000000_530x530.jpg?v=1665892063,https://jngems.com/cdn/shop/products/natural-royal-blue-sapphire-257-carat-216483_530x@2x.jpg?v=1746414847,https://jngems.com/cdn/shop/products/natural-royal-blue-sapphire-257-carat-216483_110x110@2x.jpg?v=1746414847,https://jngems.com/cdn/shop/products/natural-royal-blue-sapphire-257-carat-622419_110x110@2x.jpg?v=1746414847,https://jngems.com/cdn/shop/products/543c0bc768db4617812ff719b7335c3a.thumbnail.0000000000_110x110@2x.jpg?v=1665892063",2025-09-02T05:33:53.130495+00:00
blue-sapphire,Collection: Blue Sapphire,https://jngems.com/collections/blue-sapphire,https://jngems.com/products/carat-natural-teal-sapphire,1.30 carat Natural Teal Sapphire,J N Gems,"Rs 148,000.00",148000.0,,,LKR,True,False,1.30,Loupe Clean,6.5x6.0 mm mm,Medium Blue,Cushion mixed Cut,Sri Lanka,true,,,Natural Blue Sapphires. Cushion shape . Excellent cutting quality Teal Sapphire,,Weight (carat): 1.30 carat Clarity: Loupe Clean Size: 6.5x6.0 mm mm Colour: Medium Blue Shape and Cut: Cushion mixed Cut Origin: Sri Lanka Heated: true Certificate: SKU: Natural Blue Sapphires. Cushion shape . Excellent cutting quality Teal Sapphire,7128635408593,41278203461841,http://jngems.com/cdn/shop/products/image_2c7dfbd3-71a3-40fd-accc-4d47790619a5.heic?v=1714621126,"https://jngems.com/cdn/shop/products/image_2c7dfbd3-71a3-40fd-accc-4d47790619a5_530x@2x.heic?v=1714621126,https://jngems.com/cdn/shop/products/image_2c7dfbd3-71a3-40fd-accc-4d47790619a5_110x110@2x.heic?v=1714621126,https://jngems.com/cdn/shop/products/image_5006cc8b-44a2-4177-a090-8decf0d22cc6_110x110@2x.heic?v=1714621131,https://jngems.com/cdn/shop/products/image_f4d7b51d-dcaf-45bb-a6d4-c763f317c57e_110x110@2x.heic?v=1714621135",2025-09-02T05:33:55.943979+00:00
